,pw,x1,x2,x3
116,1,"""PC_GermanLager""","""BI_Ale""","""!"""
117,1,"""PC_GermanLager""","""BI_Stouts""","""!"""
118,1,"""PC_GermanLager""","""BI_Porters""","""!"""
119,1,"""PC_GermanLager""","""BI_Browns""","""!"""
120,1,"""PC_GermanLager""","""BI_Wheats""","""!"""
121,1,"""PC_GermanLager""","""BI_Sours""","""!"""
122,1,"""PC_GermanLager""","""BI_Belgians""","""!"""
123,1,"""PC_AmericanLager""","""BI_PaleAles""","""!"""
124,1,"""PC_AmericanLager""","""BI_Ale""","""!"""
125,1,"""PC_AmericanLager""","""BI_Stouts""","""!"""
126,1,"""PC_AmericanLager""","""BI_Porters""","""!"""
127,1,"""PC_AmericanLager""","""BI_Browns""","""!"""
128,1,"""PC_AmericanLager""","""BI_Wheats""","""!"""
129,1,"""PC_AmericanLager""","""BI_Sours""","""!"""
130,1,"""PC_AmericanLager""","""BI_Belgians""","""!"""
131,1,"""PC_AmericanLager""","""BI_Bocks""","""!"""
