,pw,x1
73,2,cT1_Wagon_not_cT2_BMW
74,2,cT1_Wagon__cT2_BMW
75,2,not_cT1_Wagon__cT2_BMW
76,2,cT1_Wagon_not_cT2_Audi
77,2,cT1_Wagon__cT2_Audi
78,2,not_cT1_Wagon__cT2_Audi
79,2,cT1_SUV_not_cT2_SUV_BMW
80,2,cT1_SUV__cT2_SUV_BMW
81,2,not_cT1_SUV__cT2_SUV_BMW
82,2,cT1_SUV_not_cT2_BMW
83,2,cT1_SUV__cT2_BMW
84,2,not_cT1_SUV__cT2_BMW
85,2,cT1_SUV_not_cT2_Sedan_Audi
86,2,cT1_SUV__cT2_Sedan_Audi
87,2,not_cT1_SUV__cT2_Sedan_Audi
88,2,cT1_SUV_not_cT2_SUV_Audi
89,2,cT1_SUV__cT2_SUV_Audi
90,2,not_cT1_SUV__cT2_SUV_Audi
91,2,cT1_SUV_not_cT2_Audi
92,2,cT1_SUV__cT2_Audi
93,2,not_cT1_SUV__cT2_Audi
94,2,cT1_Sedan_not_cT2_SUV_BMW
95,2,cT1_Sedan__cT2_SUV_BMW
96,2,not_cT1_Sedan__cT2_SUV_BMW
97,2,cT1_Sedan_not_cT2_BMW
98,2,cT1_Sedan__cT2_BMW
99,2,not_cT1_Sedan__cT2_BMW
100,2,cT1_Sedan_not_cT2_Sedan_Audi
101,2,cT1_Sedan__cT2_Sedan_Audi
102,2,not_cT1_Sedan__cT2_Sedan_Audi
103,2,cT1_Sedan_not_cT2_SUV_Audi
104,2,cT1_Sedan__cT2_SUV_Audi
105,2,not_cT1_Sedan__cT2_SUV_Audi
106,2,cT1_Sedan_not_cT2_Audi
107,2,cT1_Sedan__cT2_Audi
108,2,not_cT1_Sedan__cT2_Audi
109,2,cT1_Sedan_Audi_not_cT2_SUV_BMW
110,2,cT1_Sedan_Audi__cT2_SUV_BMW
111,2,not_cT1_Sedan_Audi__cT2_SUV_BMW
112,2,cT1_Sedan_Audi_not_cT2_BMW
113,2,cT1_Sedan_Audi__cT2_BMW
114,2,not_cT1_Sedan_Audi__cT2_BMW
115,2,cT1_Sedan_Audi_not_cT2_Sedan_Audi
116,2,cT1_Sedan_Audi__cT2_Sedan_Audi
117,2,not_cT1_Sedan_Audi__cT2_Sedan_Audi
118,2,cT1_Sedan_Audi_not_cT2_SUV_Audi
119,2,cT1_Sedan_Audi__cT2_SUV_Audi
120,2,not_cT1_Sedan_Audi__cT2_SUV_Audi
121,2,cT1_Sedan_Audi_not_cT2_Audi
122,2,cT1_Sedan_Audi__cT2_Audi
123,2,not_cT1_Sedan_Audi__cT2_Audi
124,2,cT2_Automobile
125,2,cT2_BMW
126,2,cT2_Audi
127,2,cT1_Wagon
128,2,cT1_Automobile
129,2,cT1_Sedan
130,2,cT2_SUV_BMW
131,2,cT2_Sedan_BMW
132,2,cT2_Sedan_Audi
133,2,cT2_Wagon_Audi
134,2,cT2_SUV_Audi
135,2,cT1_Wagon_BMW
136,2,cT1_SUV
137,2,cT1_Sedan_BMW
138,2,cT1_Sedan_Audi
139,2,cT1_Wagon_Audi
140,3,cT1_Wagon_not_cT2_SUV_BMW
141,3,cT1_Wagon__cT2_SUV_BMW
142,3,not_cT1_Wagon__cT2_SUV_BMW
143,3,cT1_Wagon_not_cT2_BMW
144,3,cT1_Wagon__cT2_BMW
145,3,not_cT1_Wagon__cT2_BMW
146,3,cT1_Wagon_not_cT2_Audi
147,3,cT1_Wagon__cT2_Audi
148,3,not_cT1_Wagon__cT2_Audi
149,3,cT1_SUV_not_cT2_SUV_BMW
150,3,cT1_SUV__cT2_SUV_BMW
151,3,not_cT1_SUV__cT2_SUV_BMW
152,3,cT1_SUV_not_cT2_BMW
153,3,cT1_SUV__cT2_BMW
154,3,not_cT1_SUV__cT2_BMW
155,3,cT1_SUV_not_cT2_Sedan_Audi
156,3,cT1_SUV__cT2_Sedan_Audi
157,3,not_cT1_SUV__cT2_Sedan_Audi
158,3,cT1_SUV_not_cT2_SUV_Audi
159,3,cT1_SUV__cT2_SUV_Audi
160,3,not_cT1_SUV__cT2_SUV_Audi
161,3,cT1_SUV_not_cT2_Audi
162,3,cT1_SUV__cT2_Audi
163,3,not_cT1_SUV__cT2_Audi
164,3,cT1_Sedan_not_cT2_SUV_BMW
165,3,cT1_Sedan__cT2_SUV_BMW
166,3,not_cT1_Sedan__cT2_SUV_BMW
167,3,cT1_Sedan_not_cT2_BMW
168,3,cT1_Sedan__cT2_BMW
169,3,not_cT1_Sedan__cT2_BMW
170,3,cT1_Sedan_not_cT2_Sedan_Audi
171,3,cT1_Sedan__cT2_Sedan_Audi
172,3,not_cT1_Sedan__cT2_Sedan_Audi
173,3,cT1_Sedan_not_cT2_SUV_Audi
174,3,cT1_Sedan__cT2_SUV_Audi
175,3,not_cT1_Sedan__cT2_SUV_Audi
176,3,cT1_Sedan_not_cT2_Audi
177,3,cT1_Sedan__cT2_Audi
178,3,not_cT1_Sedan__cT2_Audi
179,3,cT1_Sedan_Audi_not_cT2_SUV_BMW
180,3,cT1_Sedan_Audi__cT2_SUV_BMW
181,3,not_cT1_Sedan_Audi__cT2_SUV_BMW
182,3,cT1_Sedan_Audi_not_cT2_BMW
183,3,cT1_Sedan_Audi__cT2_BMW
184,3,not_cT1_Sedan_Audi__cT2_BMW
185,3,cT1_Sedan_Audi_not_cT2_Sedan_Audi
186,3,cT1_Sedan_Audi__cT2_Sedan_Audi
187,3,not_cT1_Sedan_Audi__cT2_Sedan_Audi
188,3,cT1_Sedan_Audi_not_cT2_SUV_Audi
189,3,cT1_Sedan_Audi__cT2_SUV_Audi
190,3,not_cT1_Sedan_Audi__cT2_SUV_Audi
191,3,cT1_Sedan_Audi_not_cT2_Audi
192,3,cT1_Sedan_Audi__cT2_Audi
193,3,not_cT1_Sedan_Audi__cT2_Audi
194,3,cT2_Automobile
195,3,cT2_BMW
196,3,cT2_Audi
197,3,cT1_Wagon
198,3,cT1_Automobile
199,3,cT1_Sedan
200,3,cT2_SUV_BMW
201,3,cT2_Sedan_BMW
202,3,cT2_Sedan_Audi
203,3,cT2_Wagon_Audi
204,3,cT2_SUV_Audi
205,3,cT1_Wagon_BMW
206,3,cT1_SUV
207,3,cT1_Sedan_BMW
208,3,cT1_Sedan_Audi
209,3,cT1_Wagon_Audi
210,4,cT1_Wagon_not_cT2_SUV_BMW
211,4,cT1_Wagon__cT2_SUV_BMW
212,4,not_cT1_Wagon__cT2_SUV_BMW
213,4,cT1_Wagon_not_cT2_BMW
214,4,cT1_Wagon__cT2_BMW
215,4,not_cT1_Wagon__cT2_BMW
216,4,cT1_Wagon_not_cT2_Audi
217,4,cT1_Wagon__cT2_Audi
218,4,not_cT1_Wagon__cT2_Audi
219,4,cT1_SUV_not_cT2_SUV_BMW
220,4,cT1_SUV__cT2_SUV_BMW
221,4,not_cT1_SUV__cT2_SUV_BMW
222,4,cT1_SUV_not_cT2_BMW
223,4,cT1_SUV__cT2_BMW
224,4,not_cT1_SUV__cT2_BMW
225,4,cT1_SUV_not_cT2_Sedan_Audi
226,4,cT1_SUV__cT2_Sedan_Audi
227,4,not_cT1_SUV__cT2_Sedan_Audi
228,4,cT1_SUV_not_cT2_SUV_Audi
229,4,cT1_SUV__cT2_SUV_Audi
230,4,not_cT1_SUV__cT2_SUV_Audi
231,4,cT1_SUV_not_cT2_Audi
232,4,cT1_SUV__cT2_Audi
233,4,not_cT1_SUV__cT2_Audi
234,4,cT1_Sedan_not_cT2_SUV_BMW
235,4,cT1_Sedan__cT2_SUV_BMW
236,4,not_cT1_Sedan__cT2_SUV_BMW
237,4,cT1_Sedan_not_cT2_BMW
238,4,cT1_Sedan__cT2_BMW
239,4,not_cT1_Sedan__cT2_BMW
240,4,cT1_Sedan_not_cT2_Sedan_Audi
241,4,cT1_Sedan__cT2_Sedan_Audi
242,4,not_cT1_Sedan__cT2_Sedan_Audi
243,4,cT1_Sedan_not_cT2_SUV_Audi
244,4,cT1_Sedan__cT2_SUV_Audi
245,4,not_cT1_Sedan__cT2_SUV_Audi
246,4,cT1_Sedan_not_cT2_Audi
247,4,cT1_Sedan__cT2_Audi
248,4,not_cT1_Sedan__cT2_Audi
249,4,cT1_Sedan_Audi_not_cT2_SUV_BMW
250,4,cT1_Sedan_Audi__cT2_SUV_BMW
251,4,not_cT1_Sedan_Audi__cT2_SUV_BMW
252,4,cT1_Sedan_Audi_not_cT2_BMW
253,4,cT1_Sedan_Audi__cT2_BMW
254,4,not_cT1_Sedan_Audi__cT2_BMW
255,4,cT1_Sedan_Audi_not_cT2_Sedan_Audi
256,4,cT1_Sedan_Audi__cT2_Sedan_Audi
257,4,not_cT1_Sedan_Audi__cT2_Sedan_Audi
258,4,cT1_Sedan_Audi_not_cT2_SUV_Audi
259,4,cT1_Sedan_Audi__cT2_SUV_Audi
260,4,not_cT1_Sedan_Audi__cT2_SUV_Audi
261,4,cT1_Sedan_Audi_not_cT2_Audi
262,4,cT1_Sedan_Audi__cT2_Audi
263,4,not_cT1_Sedan_Audi__cT2_Audi
264,4,cT2_Automobile
265,4,cT2_BMW
266,4,cT2_Audi
267,4,cT1_Wagon
268,4,cT1_Automobile
269,4,cT1_Sedan
270,4,cT2_SUV_BMW
271,4,cT2_Sedan_BMW
272,4,cT2_Sedan_Audi
273,4,cT2_Wagon_Audi
274,4,cT2_SUV_Audi
275,4,cT1_Wagon_BMW
276,4,cT1_SUV
277,4,cT1_Sedan_BMW
278,4,cT1_Sedan_Audi
279,4,cT1_Wagon_Audi
280,5,cT1_Wagon_not_cT2_SUV_BMW
281,5,cT1_Wagon__cT2_SUV_BMW
282,5,not_cT1_Wagon__cT2_SUV_BMW
283,5,cT1_Wagon_not_cT2_BMW
284,5,cT1_Wagon__cT2_BMW
285,5,not_cT1_Wagon__cT2_BMW
286,5,cT1_Wagon_not_cT2_Audi
287,5,cT1_Wagon__cT2_Audi
288,5,not_cT1_Wagon__cT2_Audi
289,5,cT1_SUV_not_cT2_SUV_BMW
290,5,cT1_SUV__cT2_SUV_BMW
291,5,not_cT1_SUV__cT2_SUV_BMW
292,5,cT1_SUV_not_cT2_BMW
293,5,cT1_SUV__cT2_BMW
294,5,not_cT1_SUV__cT2_BMW
295,5,cT1_SUV_not_cT2_Sedan_Audi
296,5,cT1_SUV__cT2_Sedan_Audi
297,5,not_cT1_SUV__cT2_Sedan_Audi
298,5,cT1_SUV_not_cT2_SUV_Audi
299,5,cT1_SUV__cT2_SUV_Audi
300,5,not_cT1_SUV__cT2_SUV_Audi
301,5,cT1_SUV_not_cT2_Audi
302,5,cT1_SUV__cT2_Audi
303,5,not_cT1_SUV__cT2_Audi
304,5,cT1_Sedan_not_cT2_SUV_BMW
305,5,cT1_Sedan__cT2_SUV_BMW
306,5,not_cT1_Sedan__cT2_SUV_BMW
307,5,cT1_Sedan_not_cT2_BMW
308,5,cT1_Sedan__cT2_BMW
309,5,not_cT1_Sedan__cT2_BMW
310,5,cT1_Sedan_not_cT2_Sedan_Audi
311,5,cT1_Sedan__cT2_Sedan_Audi
312,5,not_cT1_Sedan__cT2_Sedan_Audi
313,5,cT1_Sedan_not_cT2_SUV_Audi
314,5,cT1_Sedan__cT2_SUV_Audi
315,5,not_cT1_Sedan__cT2_SUV_Audi
316,5,cT1_Sedan_not_cT2_Audi
317,5,cT1_Sedan__cT2_Audi
318,5,not_cT1_Sedan__cT2_Audi
319,5,cT1_Sedan_Audi_not_cT2_SUV_BMW
320,5,cT1_Sedan_Audi__cT2_SUV_BMW
321,5,not_cT1_Sedan_Audi__cT2_SUV_BMW
322,5,cT1_Sedan_Audi_not_cT2_BMW
323,5,cT1_Sedan_Audi__cT2_BMW
324,5,not_cT1_Sedan_Audi__cT2_BMW
325,5,cT1_Sedan_Audi_not_cT2_Sedan_Audi
326,5,cT1_Sedan_Audi__cT2_Sedan_Audi
327,5,not_cT1_Sedan_Audi__cT2_Sedan_Audi
328,5,cT1_Sedan_Audi_not_cT2_SUV_Audi
329,5,cT1_Sedan_Audi__cT2_SUV_Audi
330,5,not_cT1_Sedan_Audi__cT2_SUV_Audi
331,5,cT1_Sedan_Audi_not_cT2_Audi
332,5,cT1_Sedan_Audi__cT2_Audi
333,5,not_cT1_Sedan_Audi__cT2_Audi
334,5,cT2_Automobile
335,5,cT2_BMW
336,5,cT2_Audi
337,5,cT1_Wagon
338,5,cT1_Automobile
339,5,cT1_Sedan
340,5,cT2_SUV_BMW
341,5,cT2_Sedan_BMW
342,5,cT2_Sedan_Audi
343,5,cT2_Wagon_Audi
344,5,cT2_SUV_Audi
345,5,cT1_Wagon_BMW
346,5,cT1_SUV
347,5,cT1_Sedan_BMW
348,5,cT1_Sedan_Audi
349,5,cT1_Wagon_Audi
350,6,cT1_Wagon_not_cT2_SUV_BMW
351,6,cT1_Wagon__cT2_SUV_BMW
352,6,not_cT1_Wagon__cT2_SUV_BMW
353,6,cT1_Wagon_not_cT2_BMW
354,6,cT1_Wagon__cT2_BMW
355,6,not_cT1_Wagon__cT2_BMW
356,6,cT1_Wagon_not_cT2_Audi
357,6,cT1_Wagon__cT2_Audi
358,6,not_cT1_Wagon__cT2_Audi
359,6,cT1_SUV_not_cT2_SUV_BMW
360,6,cT1_SUV__cT2_SUV_BMW
361,6,not_cT1_SUV__cT2_SUV_BMW
362,6,cT1_SUV_not_cT2_BMW
363,6,cT1_SUV__cT2_BMW
364,6,not_cT1_SUV__cT2_BMW
365,6,cT1_SUV_not_cT2_Sedan_Audi
366,6,cT1_SUV__cT2_Sedan_Audi
367,6,not_cT1_SUV__cT2_Sedan_Audi
368,6,cT1_SUV_not_cT2_SUV_Audi
369,6,cT1_SUV__cT2_SUV_Audi
370,6,not_cT1_SUV__cT2_SUV_Audi
371,6,cT1_SUV_not_cT2_Audi
372,6,cT1_SUV__cT2_Audi
373,6,not_cT1_SUV__cT2_Audi
374,6,cT1_Sedan_not_cT2_SUV_BMW
375,6,cT1_Sedan__cT2_SUV_BMW
376,6,not_cT1_Sedan__cT2_SUV_BMW
377,6,cT1_Sedan_not_cT2_BMW
378,6,cT1_Sedan__cT2_BMW
379,6,not_cT1_Sedan__cT2_BMW
380,6,cT1_Sedan_not_cT2_Sedan_Audi
381,6,cT1_Sedan__cT2_Sedan_Audi
382,6,not_cT1_Sedan__cT2_Sedan_Audi
383,6,cT1_Sedan_not_cT2_SUV_Audi
384,6,cT1_Sedan__cT2_SUV_Audi
385,6,not_cT1_Sedan__cT2_SUV_Audi
386,6,cT1_Sedan_not_cT2_Audi
387,6,cT1_Sedan__cT2_Audi
388,6,not_cT1_Sedan__cT2_Audi
389,6,cT1_Sedan_Audi_not_cT2_SUV_BMW
390,6,cT1_Sedan_Audi__cT2_SUV_BMW
391,6,not_cT1_Sedan_Audi__cT2_SUV_BMW
392,6,cT1_Sedan_Audi_not_cT2_BMW
393,6,cT1_Sedan_Audi__cT2_BMW
394,6,not_cT1_Sedan_Audi__cT2_BMW
395,6,cT1_Sedan_Audi_not_cT2_Sedan_Audi
396,6,cT1_Sedan_Audi__cT2_Sedan_Audi
397,6,not_cT1_Sedan_Audi__cT2_Sedan_Audi
398,6,cT1_Sedan_Audi_not_cT2_SUV_Audi
399,6,cT1_Sedan_Audi__cT2_SUV_Audi
400,6,not_cT1_Sedan_Audi__cT2_SUV_Audi
401,6,cT1_Sedan_Audi_not_cT2_Audi
402,6,cT1_Sedan_Audi__cT2_Audi
403,6,not_cT1_Sedan_Audi__cT2_Audi
404,6,cT2_Automobile
405,6,cT2_BMW
406,6,cT2_Audi
407,6,cT1_Wagon
408,6,cT1_Automobile
409,6,cT1_Sedan
410,6,cT2_SUV_BMW
411,6,cT2_Sedan_BMW
412,6,cT2_Sedan_Audi
413,6,cT2_Wagon_Audi
414,6,cT2_SUV_Audi
415,6,cT1_Wagon_BMW
416,6,cT1_SUV
417,6,cT1_Sedan_BMW
418,6,cT1_Sedan_Audi
419,6,cT1_Wagon_Audi
420,7,cT1_Wagon_not_cT2_SUV_BMW
421,7,cT1_Wagon__cT2_SUV_BMW
422,7,not_cT1_Wagon__cT2_SUV_BMW
423,7,cT1_Wagon_not_cT2_BMW
424,7,cT1_Wagon__cT2_BMW
425,7,not_cT1_Wagon__cT2_BMW
426,7,cT1_Wagon_not_cT2_Audi
427,7,cT1_Wagon__cT2_Audi
428,7,not_cT1_Wagon__cT2_Audi
429,7,cT1_SUV_not_cT2_SUV_BMW
430,7,cT1_SUV__cT2_SUV_BMW
431,7,not_cT1_SUV__cT2_SUV_BMW
432,7,cT1_SUV_not_cT2_BMW
433,7,cT1_SUV__cT2_BMW
434,7,not_cT1_SUV__cT2_BMW
435,7,cT1_SUV_not_cT2_Sedan_Audi
436,7,cT1_SUV__cT2_Sedan_Audi
437,7,not_cT1_SUV__cT2_Sedan_Audi
438,7,cT1_SUV_not_cT2_SUV_Audi
439,7,cT1_SUV__cT2_SUV_Audi
440,7,not_cT1_SUV__cT2_SUV_Audi
441,7,cT1_SUV_not_cT2_Audi
442,7,cT1_SUV__cT2_Audi
443,7,not_cT1_SUV__cT2_Audi
444,7,cT1_Sedan_not_cT2_SUV_BMW
445,7,cT1_Sedan__cT2_SUV_BMW
446,7,not_cT1_Sedan__cT2_SUV_BMW
447,7,cT1_Sedan_not_cT2_BMW
448,7,cT1_Sedan__cT2_BMW
449,7,not_cT1_Sedan__cT2_BMW
450,7,cT1_Sedan_not_cT2_Sedan_Audi
451,7,cT1_Sedan__cT2_Sedan_Audi
452,7,not_cT1_Sedan__cT2_Sedan_Audi
453,7,cT1_Sedan_not_cT2_SUV_Audi
454,7,cT1_Sedan__cT2_SUV_Audi
455,7,not_cT1_Sedan__cT2_SUV_Audi
456,7,cT1_Sedan_not_cT2_Audi
457,7,cT1_Sedan__cT2_Audi
458,7,not_cT1_Sedan__cT2_Audi
459,7,cT1_Sedan_Audi_not_cT2_SUV_BMW
460,7,cT1_Sedan_Audi__cT2_SUV_BMW
461,7,not_cT1_Sedan_Audi__cT2_SUV_BMW
462,7,cT1_Sedan_Audi_not_cT2_BMW
463,7,cT1_Sedan_Audi__cT2_BMW
464,7,not_cT1_Sedan_Audi__cT2_BMW
465,7,cT1_Sedan_Audi_not_cT2_Sedan_Audi
466,7,cT1_Sedan_Audi__cT2_Sedan_Audi
467,7,not_cT1_Sedan_Audi__cT2_Sedan_Audi
468,7,cT1_Sedan_Audi_not_cT2_SUV_Audi
469,7,cT1_Sedan_Audi__cT2_SUV_Audi
470,7,not_cT1_Sedan_Audi__cT2_SUV_Audi
471,7,cT1_Sedan_Audi_not_cT2_Audi
472,7,cT1_Sedan_Audi__cT2_Audi
473,7,not_cT1_Sedan_Audi__cT2_Audi
474,7,cT2_Automobile
475,7,cT2_BMW
476,7,cT2_Audi
477,7,cT1_Wagon
478,7,cT1_Automobile
479,7,cT1_Sedan
480,7,cT2_SUV_BMW
481,7,cT2_Sedan_BMW
482,7,cT2_Sedan_Audi
483,7,cT2_Wagon_Audi
484,7,cT2_SUV_Audi
485,7,cT1_Wagon_BMW
486,7,cT1_SUV
487,7,cT1_Sedan_BMW
488,7,cT1_Sedan_Audi
489,7,cT1_Wagon_Audi
490,8,cT1_Wagon_not_cT2_SUV_BMW
491,8,cT1_Wagon__cT2_SUV_BMW
492,8,not_cT1_Wagon__cT2_SUV_BMW
493,8,cT1_Wagon_not_cT2_BMW
494,8,cT1_Wagon__cT2_BMW
495,8,not_cT1_Wagon__cT2_BMW
496,8,cT1_Wagon_not_cT2_Audi
497,8,cT1_Wagon__cT2_Audi
498,8,not_cT1_Wagon__cT2_Audi
499,8,cT1_SUV_not_cT2_SUV_BMW
500,8,cT1_SUV__cT2_SUV_BMW
501,8,not_cT1_SUV__cT2_SUV_BMW
502,8,cT1_SUV_not_cT2_BMW
503,8,cT1_SUV__cT2_BMW
504,8,not_cT1_SUV__cT2_BMW
505,8,cT1_SUV_not_cT2_Sedan_Audi
506,8,cT1_SUV__cT2_Sedan_Audi
507,8,not_cT1_SUV__cT2_Sedan_Audi
508,8,cT1_SUV_not_cT2_SUV_Audi
509,8,cT1_SUV__cT2_SUV_Audi
510,8,not_cT1_SUV__cT2_SUV_Audi
511,8,cT1_SUV_not_cT2_Audi
512,8,cT1_SUV__cT2_Audi
513,8,not_cT1_SUV__cT2_Audi
514,8,cT1_Sedan_not_cT2_SUV_BMW
515,8,cT1_Sedan__cT2_SUV_BMW
516,8,not_cT1_Sedan__cT2_SUV_BMW
517,8,cT1_Sedan_not_cT2_BMW
518,8,cT1_Sedan__cT2_BMW
519,8,not_cT1_Sedan__cT2_BMW
520,8,cT1_Sedan_not_cT2_Sedan_Audi
521,8,cT1_Sedan__cT2_Sedan_Audi
522,8,not_cT1_Sedan__cT2_Sedan_Audi
523,8,cT1_Sedan_not_cT2_SUV_Audi
524,8,cT1_Sedan__cT2_SUV_Audi
525,8,not_cT1_Sedan__cT2_SUV_Audi
526,8,cT1_Sedan_not_cT2_Audi
527,8,cT1_Sedan__cT2_Audi
528,8,not_cT1_Sedan__cT2_Audi
529,8,cT1_Sedan_Audi_not_cT2_SUV_BMW
530,8,cT1_Sedan_Audi__cT2_SUV_BMW
531,8,not_cT1_Sedan_Audi__cT2_SUV_BMW
532,8,cT1_Sedan_Audi_not_cT2_BMW
533,8,cT1_Sedan_Audi__cT2_BMW
534,8,not_cT1_Sedan_Audi__cT2_BMW
535,8,cT1_Sedan_Audi_not_cT2_Sedan_Audi
536,8,cT1_Sedan_Audi__cT2_Sedan_Audi
537,8,not_cT1_Sedan_Audi__cT2_Sedan_Audi
538,8,cT1_Sedan_Audi_not_cT2_SUV_Audi
539,8,cT1_Sedan_Audi__cT2_SUV_Audi
540,8,not_cT1_Sedan_Audi__cT2_SUV_Audi
541,8,cT1_Sedan_Audi_not_cT2_Audi
542,8,cT1_Sedan_Audi__cT2_Audi
543,8,not_cT1_Sedan_Audi__cT2_Audi
544,8,cT2_Automobile
545,8,cT2_BMW
546,8,cT2_Audi
547,8,cT1_Wagon
548,8,cT1_Automobile
549,8,cT1_Sedan
550,8,cT2_SUV_BMW
551,8,cT2_Sedan_BMW
552,8,cT2_Sedan_Audi
553,8,cT2_Wagon_Audi
554,8,cT2_SUV_Audi
555,8,cT1_Wagon_BMW
556,8,cT1_SUV
557,8,cT1_Sedan_BMW
558,8,cT1_Sedan_Audi
559,8,cT1_Wagon_Audi
560,9,cT1_Wagon_not_cT2_SUV_BMW
561,9,cT1_Wagon__cT2_SUV_BMW
562,9,not_cT1_Wagon__cT2_SUV_BMW
563,9,cT1_Wagon_not_cT2_BMW
564,9,cT1_Wagon__cT2_BMW
565,9,not_cT1_Wagon__cT2_BMW
566,9,cT1_Wagon_not_cT2_Audi
567,9,cT1_Wagon__cT2_Audi
568,9,not_cT1_Wagon__cT2_Audi
569,9,cT1_SUV_not_cT2_SUV_BMW
570,9,cT1_SUV__cT2_SUV_BMW
571,9,not_cT1_SUV__cT2_SUV_BMW
572,9,cT1_SUV_not_cT2_BMW
573,9,cT1_SUV__cT2_BMW
574,9,not_cT1_SUV__cT2_BMW
575,9,cT1_SUV_not_cT2_Sedan_Audi
576,9,cT1_SUV__cT2_Sedan_Audi
577,9,not_cT1_SUV__cT2_Sedan_Audi
578,9,cT1_SUV_not_cT2_SUV_Audi
579,9,cT1_SUV__cT2_SUV_Audi
580,9,not_cT1_SUV__cT2_SUV_Audi
581,9,cT1_SUV_not_cT2_Audi
582,9,cT1_SUV__cT2_Audi
583,9,not_cT1_SUV__cT2_Audi
584,9,cT1_Sedan_not_cT2_SUV_BMW
585,9,cT1_Sedan__cT2_SUV_BMW
586,9,not_cT1_Sedan__cT2_SUV_BMW
587,9,cT1_Sedan_not_cT2_BMW
588,9,cT1_Sedan__cT2_BMW
589,9,not_cT1_Sedan__cT2_BMW
590,9,cT1_Sedan_not_cT2_Sedan_Audi
591,9,cT1_Sedan__cT2_Sedan_Audi
592,9,not_cT1_Sedan__cT2_Sedan_Audi
593,9,cT1_Sedan_not_cT2_SUV_Audi
594,9,cT1_Sedan__cT2_SUV_Audi
595,9,not_cT1_Sedan__cT2_SUV_Audi
596,9,cT1_Sedan_not_cT2_Audi
597,9,cT1_Sedan__cT2_Audi
598,9,not_cT1_Sedan__cT2_Audi
599,9,cT1_Sedan_Audi_not_cT2_SUV_BMW
600,9,cT1_Sedan_Audi__cT2_SUV_BMW
